order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1426,912,366,21,741.54,6262.32,2020-06-14,0189 Quincy Circle,PayPal,processing
1427,951,796,68,364.02,8345.73,2020-09-21,80704 Village Lane,PayPal,processing
1428,181,961,35,213.17,2271.21,2020-01-07,71905 Village Green Hill,credit card,delivered
1429,936,14,70,895.92,4046.09,2021-10-30,666 Spaight Alley,PayPal,delivered
1430,208,226,8,710.23,158.05,2022-04-02,9035 Straubel Place,PayPal,shipped
1431,980,367,72,501.99,3923.64,2022-06-13,5 La Follette Center,credit card,processing
1432,370,538,87,67.63,4387.48,2022-08-09,7988 Golden Leaf Road,credit card,shipped
1433,318,656,37,548.02,7218.01,2020-11-26,84 School Drive,PayPal,delivered
1434,8,510,53,605.78,7743.46,2022-04-08,55602 Bluestem Crossing,Apple Pay,delivered
1435,960,571,56,226.04,7724.32,2021-04-10,1092 Nevada Pass,Apple Pay,pending
1436,137,781,96,789.22,3296.68,2022-03-30,999 Dapin Terrace,PayPal,delivered
1437,617,788,40,871.99,7206.95,2021-04-06,417 Aberg Lane,PayPal,delivered
1438,345,343,53,182.17,3906.62,2020-08-13,732 Dovetail Court,Apple Pay,delivered
1439,330,596,18,891.35,9282.83,2021-02-06,5 Golf Course Parkway,Apple Pay,shipped
1440,953,664,94,641.38,9581.65,2021-05-05,7 Fordem Street,PayPal,pending
1441,828,598,40,363.69,4365.09,2020-05-09,3 Melby Avenue,PayPal,shipped
1442,868,256,14,891.99,4235.62,2021-06-20,3278 Bonner Way,credit card,delivered
1443,422,454,8,967.11,1615.38,2022-12-23,6 School Court,credit card,delivered
1444,361,62,54,214.7,1812.96,2022-02-12,32 Monica Hill,Apple Pay,pending
1445,911,191,85,788.52,83.07,2021-03-04,39903 Sugar Lane,PayPal,processing
1446,516,134,62,514.32,7398.42,2021-12-08,39642 Sheridan Pass,credit card,shipped
1447,175,969,57,305.54,4934.64,2022-09-26,177 Warbler Junction,Apple Pay,shipped
1448,342,606,86,508.1,36.17,2021-06-03,6 Old Shore Terrace,PayPal,shipped
1449,668,899,88,510.43,94.16,2020-08-15,52 Logan Court,credit card,delivered
1450,467,535,88,660.34,8327.23,2022-11-02,461 Daystar Avenue,credit card,shipped
1451,409,433,31,307.26,7640.3,2020-09-24,5786 Calypso Hill,PayPal,pending
1452,528,285,81,304.28,2554.77,2022-09-16,6 Fallview Trail,PayPal,pending
1453,612,487,50,190.01,6439.08,2022-10-12,68 Cascade Junction,Apple Pay,processing
1454,421,589,34,535.16,4033.42,2022-10-03,0911 Thompson Parkway,Apple Pay,shipped
1455,323,52,27,335.5,9624.0,2022-12-14,3497 Blaine Center,credit card,delivered
1456,931,415,62,309.3,7291.22,2022-05-18,1 Westridge Hill,PayPal,pending
1457,879,602,61,626.16,3689.89,2020-11-19,9968 Kennedy Pass,Apple Pay,shipped
1458,805,944,84,708.43,6326.67,2022-09-04,6229 Burning Wood Road,credit card,processing
1459,791,563,57,41.53,2453.82,2020-01-21,74752 Dixon Crossing,credit card,delivered
1460,575,181,91,476.13,9244.13,2022-04-13,04852 Anthes Place,credit card,pending
1461,238,416,50,218.54,3067.59,2022-12-11,83 Hooker Hill,credit card,delivered
1462,195,897,74,709.6,1047.82,2020-12-21,36 Hazelcrest Terrace,credit card,delivered
1463,404,636,88,658.01,5984.91,2022-07-30,1 Spenser Avenue,Apple Pay,pending
1464,201,203,68,503.76,6945.54,2022-07-13,2 Butternut Place,PayPal,processing
1465,136,159,48,299.96,5198.46,2020-01-08,0123 6th Circle,Apple Pay,shipped
1466,972,38,50,905.88,8269.16,2022-11-17,96 Acker Terrace,Apple Pay,processing
1467,945,703,76,868.46,6446.93,2022-10-15,0711 Hermina Terrace,Apple Pay,shipped
1468,979,474,25,238.41,6442.14,2021-06-12,1649 Buena Vista Way,credit card,pending
1469,246,794,89,954.6,4164.46,2022-06-25,7 Texas Crossing,PayPal,processing
1470,82,301,79,621.69,1275.07,2022-03-20,1229 Loftsgordon Center,Apple Pay,shipped
1471,35,981,54,882.0,5930.84,2021-01-01,5 Arizona Pass,PayPal,delivered
1472,140,235,12,759.42,6792.06,2020-02-22,0 David Terrace,credit card,processing
1473,157,484,43,176.01,2621.82,2022-10-08,1260 Roxbury Alley,credit card,shipped
1474,85,558,13,677.85,7592.03,2021-06-13,889 Michigan Pass,Apple Pay,pending
1475,322,478,30,692.69,1588.41,2020-09-17,17563 Graceland Center,PayPal,pending
1476,126,594,28,326.12,8511.6,2021-12-19,48818 Becker Lane,Apple Pay,pending
1477,369,33,13,859.29,9280.99,2020-07-07,1 Fuller Crossing,Apple Pay,delivered
1478,122,964,11,138.99,1958.65,2021-01-19,68327 Hoffman Circle,Apple Pay,shipped
1479,160,581,38,226.17,7319.67,2021-12-10,4 Northport Court,PayPal,shipped
1480,435,685,71,588.34,9636.14,2022-07-13,658 Kinsman Hill,PayPal,shipped
1481,719,81,61,731.61,2203.62,2021-11-30,2434 Columbus Pass,Apple Pay,processing
1482,213,162,11,579.33,2269.63,2020-09-28,9107 International Plaza,PayPal,shipped
1483,389,852,61,652.75,9164.72,2021-11-30,6 Lakeland Park,PayPal,shipped
1484,589,437,51,754.67,6761.39,2022-04-29,9172 Nancy Hill,credit card,shipped
1485,901,885,27,497.75,3816.32,2022-06-02,6368 Autumn Leaf Parkway,PayPal,shipped
1486,695,795,46,266.74,9436.07,2022-06-27,761 Maple Wood Place,PayPal,processing
1487,481,314,57,798.67,6016.19,2022-01-19,1 Graceland Road,PayPal,shipped
1488,993,407,15,416.46,7178.71,2020-01-31,8 Hoard Point,Apple Pay,delivered
1489,555,748,7,434.65,1871.3,2020-07-15,9585 Kipling Plaza,Apple Pay,pending
1490,968,18,94,586.93,6892.18,2022-11-05,2 Park Meadow Terrace,credit card,pending
1491,388,428,80,565.69,6153.72,2021-09-04,52013 Hermina Avenue,Apple Pay,processing
1492,138,560,93,61.45,1954.6,2020-05-26,63831 Darwin Way,Apple Pay,processing
1493,190,975,19,173.24,5969.56,2020-08-20,0470 Armistice Point,Apple Pay,processing
1494,292,316,49,252.49,2213.85,2020-06-18,55 Londonderry Parkway,Apple Pay,pending
1495,57,404,55,282.56,5514.73,2021-07-12,8 Bobwhite Hill,PayPal,pending
1496,459,224,26,546.06,5429.3,2020-12-17,40 Parkside Lane,PayPal,processing
1497,785,858,97,564.91,2852.06,2021-06-11,87870 Katie Plaza,credit card,shipped
1498,392,171,73,337.79,6159.0,2021-08-29,876 Red Cloud Point,Apple Pay,shipped
1499,707,75,51,466.77,3911.4,2021-03-01,70 Elmside Point,PayPal,processing
1500,900,740,49,642.45,4305.8,2021-11-17,3 Bluejay Avenue,Apple Pay,processing
1501,818,382,43,253.76,2175.65,2020-06-03,86 Redwing Road,credit card,processing
1502,444,971,90,9.69,4834.01,2022-07-24,6378 Northwestern Street,credit card,delivered
1503,834,855,15,66.35,7870.07,2021-02-03,334 Graceland Park,credit card,processing
1504,71,364,62,957.57,8341.23,2022-02-07,7760 Oak Valley Street,Apple Pay,pending
1505,990,599,30,164.99,3461.86,2022-04-17,23858 School Drive,credit card,pending
1506,42,169,59,869.09,2995.3,2022-06-24,90366 Crowley Junction,Apple Pay,shipped
1507,232,295,62,813.67,4209.6,2020-03-29,333 John Wall Court,Apple Pay,pending
1508,594,546,71,401.14,3306.92,2022-09-24,5 Cascade Road,credit card,delivered
1509,505,429,92,854.97,6082.67,2021-03-24,60828 Dexter Crossing,credit card,pending
1510,655,925,58,753.3,1490.23,2020-01-13,4 Orin Hill,credit card,delivered
1511,386,391,49,952.51,8693.64,2021-02-10,8 Quincy Circle,credit card,shipped
1512,286,728,67,3.21,7855.69,2022-10-19,63 Ramsey Court,PayPal,shipped
1513,465,198,82,658.11,6455.02,2022-11-13,10 Grayhawk Trail,Apple Pay,processing
1514,669,863,34,784.15,1470.34,2021-08-03,9 Emmet Terrace,PayPal,delivered
1515,451,965,70,416.33,1172.23,2020-02-17,8 Golf Course Lane,PayPal,shipped
1516,143,911,68,915.43,5723.43,2022-11-03,9517 Darwin Pass,credit card,shipped
1517,81,707,70,632.8,780.04,2022-03-25,0 2nd Avenue,Apple Pay,delivered
1518,653,236,16,810.74,6847.7,2022-09-27,311 Stone Corner Circle,Apple Pay,pending
1519,844,846,24,297.66,6023.52,2020-02-29,8 Division Pass,PayPal,delivered
1520,637,266,83,987.46,2870.76,2021-12-20,2548 Tomscot Avenue,PayPal,processing
1521,946,566,92,479.35,8790.2,2022-12-30,67836 Debs Park,credit card,processing
1522,297,616,25,393.13,9489.76,2022-03-02,16 Reindahl Terrace,credit card,pending
1523,720,695,51,346.88,8953.79,2020-11-05,96524 Waubesa Avenue,Apple Pay,pending
1524,281,104,89,67.48,9014.52,2021-04-19,1490 Straubel Point,Apple Pay,delivered
1525,530,136,98,924.54,3227.36,2020-10-04,0195 Moose Lane,Apple Pay,processing
1526,338,157,45,149.53,3002.97,2022-08-12,64973 Arrowood Road,Apple Pay,delivered
1527,485,293,43,941.65,584.08,2020-07-22,49127 Briar Crest Lane,credit card,pending
1528,420,537,76,983.28,9810.46,2020-02-17,85489 Manitowish Street,PayPal,shipped
1529,251,853,60,244.95,5061.46,2022-07-24,5 Dahle Crossing,credit card,shipped
1530,413,622,14,372.63,8832.44,2021-09-07,20 Prairie Rose Road,PayPal,pending
1531,222,923,47,652.67,6446.18,2022-09-04,699 Milwaukee Plaza,PayPal,shipped
1532,156,751,88,434.33,3249.35,2021-08-07,053 Spaight Place,Apple Pay,pending
1533,433,229,26,982.01,5470.47,2020-09-03,262 Warrior Street,credit card,delivered
1534,202,243,30,843.37,2818.7,2022-12-30,8123 Kings Hill,Apple Pay,pending
1535,271,902,34,547.96,1936.92,2021-03-25,64769 Kinsman Court,PayPal,delivered
1536,103,356,75,91.79,2114.32,2022-11-26,005 Ohio Road,PayPal,shipped
1537,324,493,12,549.7,903.0,2020-10-30,81724 Mayer Terrace,PayPal,pending
1538,920,761,63,209.37,5523.78,2021-05-01,62140 Westridge Terrace,credit card,processing
1539,83,868,8,699.21,8368.88,2020-01-11,9626 Golden Leaf Street,Apple Pay,pending
1540,200,551,96,531.2,128.9,2020-01-15,2623 Graedel Crossing,Apple Pay,pending
1541,279,21,100,751.38,7227.44,2020-09-09,59101 Butterfield Plaza,PayPal,delivered
1542,84,968,7,53.76,9621.35,2020-06-10,1 Debs Junction,PayPal,pending
1543,962,400,30,650.32,3123.99,2022-11-26,432 Porter Drive,PayPal,delivered
1544,34,797,75,516.71,1114.88,2022-07-07,9 Oriole Parkway,credit card,processing
1545,773,992,90,894.17,973.34,2020-02-06,287 Knutson Drive,Apple Pay,pending
1546,230,993,81,259.0,7131.05,2022-05-08,72 Daystar Avenue,credit card,delivered
1547,192,849,38,792.21,5529.15,2020-10-04,8417 Park Meadow Circle,PayPal,shipped
1548,189,434,23,889.54,604.6,2021-05-15,70 Scott Lane,credit card,processing
1549,705,799,72,224.35,6060.35,2020-08-24,64 High Crossing Hill,credit card,delivered
1550,482,88,93,937.38,9991.86,2020-11-07,7 Straubel Junction,Apple Pay,processing
1551,265,480,43,661.18,589.67,2021-08-23,157 Grover Road,Apple Pay,shipped
1552,479,629,44,883.13,3833.12,2020-02-22,3791 Mallard Road,credit card,delivered
1553,337,980,2,440.84,1885.93,2020-05-09,57511 Hovde Plaza,PayPal,shipped
1554,561,331,89,167.22,4106.56,2020-09-30,7 Waywood Point,credit card,processing
1555,675,758,33,309.92,2317.76,2022-08-24,5 Helena Drive,credit card,processing
1556,776,986,83,327.91,4579.62,2020-02-22,47822 Kingsford Park,Apple Pay,pending
1557,416,681,67,88.94,1454.57,2022-07-17,2 Heath Parkway,Apple Pay,delivered
1558,704,308,11,88.07,2830.11,2021-10-17,82 Rockefeller Trail,Apple Pay,delivered
1559,592,27,22,86.61,2168.47,2021-11-29,9243 Sunbrook Circle,credit card,shipped
1560,899,194,80,628.32,1285.47,2021-12-16,3 Homewood Court,credit card,delivered
1561,145,83,3,794.9,981.5,2020-07-26,545 Cambridge Road,credit card,delivered
1562,39,735,50,665.09,4568.83,2021-12-05,674 Elka Court,credit card,shipped
1563,950,307,6,352.35,8938.24,2021-12-22,0397 Blue Bill Park Crossing,PayPal,processing
1564,840,637,59,774.2,4981.79,2022-09-10,039 Goodland Plaza,Apple Pay,delivered
1565,858,182,77,320.58,6129.58,2021-08-06,0402 Transport Junction,Apple Pay,processing
1566,533,886,10,486.71,5141.3,2022-07-24,10 Artisan Way,PayPal,processing
1567,982,130,40,99.03,7063.87,2022-04-20,75 Boyd Crossing,PayPal,shipped
1568,587,759,20,335.08,3132.78,2022-11-26,110 Green Ridge Street,PayPal,shipped
1569,681,516,40,31.47,6265.01,2020-08-05,46234 Merrick Place,Apple Pay,processing
1570,50,23,89,614.57,8673.26,2022-06-09,29813 Victoria Court,credit card,pending
1571,130,37,38,515.57,1611.15,2022-10-27,8 Northview Parkway,Apple Pay,delivered
1572,365,931,49,143.35,5495.59,2021-09-09,028 Schurz Street,credit card,delivered
1573,480,775,92,88.36,8049.67,2022-04-07,302 Westend Circle,credit card,shipped
1574,284,93,52,862.97,529.24,2020-08-22,63 Springview Parkway,credit card,delivered
1575,414,74,17,866.86,9873.57,2022-11-10,64944 Colorado Junction,PayPal,processing
1576,152,959,23,134.19,5065.02,2022-07-27,59165 Dunning Road,credit card,processing
1577,241,865,69,13.63,6086.12,2022-07-13,64 Bluejay Alley,PayPal,processing
1578,69,800,50,67.24,1725.34,2021-06-18,2002 Del Mar Court,credit card,processing
1579,880,66,44,102.61,9392.61,2021-03-19,176 Thierer Way,PayPal,shipped
1580,128,701,27,420.72,5457.11,2022-05-27,8 6th Trail,credit card,pending
1581,431,253,56,612.7,4912.49,2020-12-13,490 Farragut Lane,credit card,shipped
1582,300,966,97,315.74,1322.99,2020-11-16,034 Summer Ridge Court,Apple Pay,shipped
1583,93,47,85,168.42,1992.61,2021-11-15,57 Marquette Road,credit card,shipped
1584,789,197,9,880.8,8379.1,2021-06-19,90256 Ridgeway Junction,credit card,pending
1585,856,658,34,125.31,6631.53,2020-11-19,83 Twin Pines Way,Apple Pay,pending
1586,821,526,18,974.99,1791.82,2021-02-18,0570 Stoughton Point,credit card,processing
1587,764,666,90,797.15,8095.86,2021-09-03,2289 Sunfield Road,PayPal,pending
1588,994,829,100,978.12,3081.49,2021-11-02,80963 Garrison Terrace,PayPal,shipped
1589,257,342,45,853.41,2672.48,2020-08-10,6428 Autumn Leaf Drive,PayPal,pending
1590,560,68,22,634.72,6957.86,2021-12-02,83 David Circle,Apple Pay,shipped
1591,813,444,31,889.89,7760.82,2021-05-12,4 Oxford Pass,Apple Pay,processing
1592,683,686,41,395.75,3507.13,2021-05-29,74601 Little Fleur Avenue,Apple Pay,delivered
1593,205,985,4,98.01,319.52,2021-01-29,7 Ryan Junction,credit card,delivered
1594,540,813,96,742.87,4630.45,2021-12-04,13 Melvin Place,credit card,delivered
1595,11,16,4,531.18,6709.16,2022-05-17,03222 Gina Court,credit card,pending
1596,211,323,14,120.19,4598.18,2022-10-13,570 Schmedeman Crossing,credit card,processing
1597,16,141,16,973.35,9208.66,2021-07-18,986 Old Shore Court,credit card,shipped
1598,883,416,7,841.82,263.76,2021-11-24,8671 Burrows Hill,credit card,shipped
1599,498,807,5,470.85,949.07,2022-07-22,2 Division Hill,credit card,processing
1600,133,86,90,456.64,8152.43,2022-08-13,3441 Loeprich Way,PayPal,delivered
1601,242,152,75,256.2,9366.02,2020-07-02,5764 Del Mar Hill,PayPal,shipped
1602,395,481,49,328.62,5206.04,2020-10-31,7 Oriole Junction,Apple Pay,shipped
1603,659,927,51,749.62,8761.14,2022-11-06,287 Elmside Street,PayPal,shipped
1604,487,862,70,225.14,6272.68,2021-07-25,08 Caliangt Point,PayPal,processing
1605,912,543,60,123.59,3917.37,2021-07-24,92 Moulton Place,Apple Pay,delivered
1606,456,9,2,627.47,6457.85,2021-03-10,663 Clyde Gallagher Court,credit card,pending
1607,647,33,21,520.17,5078.71,2021-01-18,3 Onsgard Center,PayPal,delivered
1608,369,496,94,720.08,7846.9,2020-01-26,75320 Wayridge Way,PayPal,delivered
1609,496,396,29,122.57,9904.09,2022-10-14,3344 Elgar Lane,Apple Pay,processing
1610,264,335,28,53.33,10.78,2021-11-24,9 8th Park,Apple Pay,shipped
1611,405,249,61,452.02,9823.83,2021-11-18,173 Maywood Way,Apple Pay,delivered
1612,311,733,47,716.71,8573.27,2021-03-28,56 Larry Plaza,credit card,pending
1613,716,394,44,645.56,4909.12,2020-03-23,403 Dunning Point,PayPal,processing
1614,545,159,5,745.24,760.62,2021-08-03,577 Golf View Road,PayPal,shipped
1615,853,451,52,307.64,1680.77,2020-10-20,888 Harbort Junction,credit card,processing
1616,18,682,15,947.21,5953.67,2020-09-22,201 Stoughton Alley,credit card,pending
1617,734,740,50,159.84,5472.5,2020-05-11,6944 Monument Street,Apple Pay,processing
1618,827,361,84,521.42,307.24,2022-08-29,22 Oakridge Park,Apple Pay,pending
1619,115,1,18,842.15,849.11,2022-09-26,60 Havey Street,credit card,shipped
1620,705,377,63,362.28,8688.69,2020-01-11,8265 Arrowood Hill,credit card,pending
1621,19,818,4,408.34,4895.98,2021-02-20,0 7th Alley,PayPal,delivered
1622,598,591,22,194.43,9247.82,2021-02-02,16 Myrtle Pass,Apple Pay,pending
1623,109,926,25,412.83,3379.76,2020-12-09,1728 Delladonna Lane,PayPal,delivered
1624,15,603,62,80.82,8109.65,2022-04-09,68943 Ruskin Terrace,PayPal,processing
1625,926,724,12,780.97,6187.07,2022-08-19,6 Vera Avenue,credit card,shipped
1626,787,397,37,67.82,147.9,2020-02-10,1 Dixon Terrace,credit card,delivered
1627,230,294,64,227.47,3647.94,2020-11-16,14 Melby Terrace,credit card,shipped
1628,479,884,20,654.67,6541.57,2021-11-26,64554 Tennyson Alley,credit card,shipped
1629,480,755,94,669.83,8464.06,2021-03-20,20248 Sommers Circle,credit card,processing
1630,530,853,21,864.29,839.38,2021-04-11,11504 Melody Park,credit card,shipped
1631,643,312,66,931.33,8179.38,2022-05-16,2 Dapin Plaza,Apple Pay,delivered
1632,463,858,50,588.54,2674.27,2020-05-15,435 Schiller Alley,PayPal,shipped
1633,584,606,32,972.24,2021.27,2020-06-27,61153 Maple Center,PayPal,shipped
1634,665,495,25,132.02,9280.08,2022-07-05,5 Butterfield Hill,PayPal,pending
1635,779,426,26,815.97,1210.48,2021-09-21,964 Almo Alley,PayPal,shipped
1636,714,808,36,179.91,5186.84,2020-12-04,221 Lunder Avenue,Apple Pay,processing
1637,996,483,13,946.72,2860.84,2021-05-29,3 Michigan Trail,Apple Pay,shipped
1638,512,664,63,70.03,6633.74,2020-01-23,8 Summer Ridge Crossing,Apple Pay,pending
1639,486,489,67,572.98,3363.81,2021-08-28,71 Porter Hill,credit card,shipped
1640,476,500,72,416.47,3365.22,2021-02-25,33 Bay Pass,Apple Pay,delivered
1641,47,154,80,5.04,4063.48,2022-11-16,1 Village Place,Apple Pay,pending
1642,159,211,24,266.16,6506.54,2021-02-16,690 Thackeray Plaza,credit card,processing
1643,856,811,60,654.1,6373.04,2021-06-19,907 Veith Crossing,credit card,pending
1644,193,406,13,462.54,7957.99,2021-02-07,08571 Portage Point,Apple Pay,shipped
1645,942,667,13,983.05,9734.23,2022-08-21,28494 Mesta Park,PayPal,shipped
1646,910,636,13,422.3,4477.36,2020-06-08,1646 Cherokee Hill,credit card,pending
1647,308,573,96,542.37,9518.52,2021-12-06,19 Nevada Street,Apple Pay,delivered
1648,582,492,65,234.9,9636.34,2021-04-08,09 Northland Street,Apple Pay,processing
1649,114,760,3,66.27,2061.57,2021-06-30,79332 Huxley Street,Apple Pay,shipped
1650,549,220,93,877.62,1174.48,2020-10-13,4 Esch Trail,Apple Pay,processing
1651,649,894,62,655.39,3476.34,2021-12-21,39 Havey Court,PayPal,processing
1652,438,673,29,56.89,2986.93,2021-11-06,87540 Clyde Gallagher Plaza,Apple Pay,pending
1653,612,798,82,657.89,4727.19,2020-04-12,41426 Laurel Court,Apple Pay,shipped
1654,410,646,86,351.12,590.73,2021-08-12,12 Macpherson Terrace,PayPal,delivered
1655,735,797,84,920.5,2377.43,2021-09-06,12 Crest Line Road,PayPal,delivered
1656,80,546,41,154.39,5035.16,2020-09-07,528 6th Circle,PayPal,delivered
1657,175,354,54,882.71,6831.3,2020-06-16,5 Stone Corner Point,Apple Pay,delivered
1658,365,945,98,342.0,1436.37,2021-06-20,4180 Macpherson Drive,Apple Pay,shipped
1659,848,756,7,901.86,2242.01,2020-06-17,4470 Graceland Hill,Apple Pay,delivered
1660,777,127,12,374.98,3652.96,2022-10-11,3 Cottonwood Place,PayPal,processing
1661,527,206,1,945.22,9074.38,2021-12-09,939 Summit Junction,PayPal,delivered
1662,988,306,7,27.88,8399.97,2021-03-11,0102 Holy Cross Plaza,credit card,processing
1663,243,923,45,279.3,6321.37,2021-04-14,948 Roth Court,PayPal,delivered
1664,993,969,1,250.5,7099.0,2022-06-06,0 Commercial Road,credit card,delivered
1665,747,610,54,400.25,2782.95,2022-02-08,45263 Bartillon Park,credit card,pending
1666,177,108,53,797.45,2574.1,2022-05-15,4251 Northport Parkway,credit card,shipped
1667,274,204,47,105.75,524.34,2020-07-22,84542 Roth Way,PayPal,delivered
1668,305,356,41,350.36,1723.82,2021-11-02,09 High Crossing Crossing,Apple Pay,pending
1669,162,96,99,86.0,6721.43,2022-01-22,6754 Sutteridge Place,Apple Pay,delivered
1670,131,372,55,787.27,596.51,2021-01-17,505 Thompson Court,PayPal,pending
1671,893,318,99,295.94,7257.02,2020-04-01,0 Marquette Avenue,credit card,shipped
1672,76,611,24,578.87,9806.29,2020-11-09,56 Village Circle,credit card,delivered
1673,833,463,60,891.5,9749.01,2021-01-14,036 Harper Alley,Apple Pay,processing
1674,333,20,3,266.69,2728.48,2020-07-18,930 Del Mar Way,Apple Pay,delivered
1675,213,939,14,129.85,2697.45,2021-11-13,48 Erie Pass,PayPal,pending
1676,593,5,36,330.51,6262.88,2021-10-13,823 Sachtjen Place,credit card,delivered
1677,528,940,79,153.17,5048.98,2022-02-13,8 Del Sol Way,credit card,shipped
1678,697,692,77,405.83,3004.45,2020-04-06,7694 Farmco Trail,Apple Pay,pending
1679,668,202,15,1.41,8106.7,2020-11-09,9195 Arapahoe Park,Apple Pay,processing
1680,121,80,39,725.89,3079.63,2022-09-11,17 Sauthoff Terrace,credit card,shipped
1681,521,368,3,768.2,2183.11,2020-12-08,586 Raven Center,Apple Pay,delivered
1682,815,819,83,347.82,220.35,2020-08-10,7 Heath Road,PayPal,pending
1683,217,689,3,712.08,7744.22,2021-08-31,033 Springview Center,PayPal,pending
1684,335,792,30,750.39,2631.3,2020-08-04,1169 Ronald Regan Court,PayPal,shipped
1685,36,640,67,456.14,4036.66,2020-05-18,71 Lighthouse Bay Hill,Apple Pay,shipped
1686,279,835,6,491.41,1718.35,2022-08-24,885 Northfield Alley,credit card,pending
1687,631,37,40,776.34,4944.97,2021-06-23,548 Bunker Hill Street,Apple Pay,pending
1688,467,738,7,826.82,8595.66,2021-11-27,92145 Northland Drive,credit card,processing
1689,245,257,53,926.14,2673.24,2022-11-13,4216 Hintze Junction,credit card,shipped
1690,550,772,55,844.35,309.78,2020-12-11,74200 Sunbrook Avenue,Apple Pay,shipped
1691,807,43,98,950.56,9809.56,2020-12-27,425 Rowland Street,credit card,processing
1692,150,74,20,143.12,4001.6,2020-03-03,96 Pennsylvania Court,Apple Pay,delivered
1693,143,526,87,572.77,5349.35,2020-01-30,9 Glendale Trail,Apple Pay,shipped
1694,785,113,35,215.38,9903.08,2021-04-28,15278 Farmco Lane,credit card,pending
1695,202,745,4,158.94,5736.33,2021-11-11,51549 Melvin Circle,PayPal,processing
1696,195,536,44,784.23,6649.31,2022-06-18,37 Michigan Parkway,PayPal,delivered
1697,588,781,48,806.49,4647.0,2020-04-28,91926 Green Way,credit card,processing
1698,678,809,11,825.74,7378.33,2021-03-22,0 Onsgard Road,credit card,shipped
1699,953,582,2,221.94,3513.79,2021-08-07,07 Luster Court,Apple Pay,pending
1700,907,166,18,85.92,6988.65,2022-12-12,79793 Sutherland Hill,PayPal,shipped
1701,290,864,84,739.74,1690.17,2021-06-28,9 Sage Street,Apple Pay,pending
1702,356,671,13,404.14,826.4,2020-05-26,08494 Eastwood Crossing,PayPal,shipped
1703,425,461,79,953.3,9156.05,2020-10-21,44 Troy Trail,Apple Pay,delivered
1704,392,446,80,912.76,4359.57,2020-10-30,5 Gerald Street,Apple Pay,pending
1705,158,259,84,354.54,6331.62,2021-03-03,094 Delladonna Circle,Apple Pay,shipped
1706,223,169,73,950.69,6171.54,2022-08-14,5384 American Circle,PayPal,processing
1707,672,103,60,241.52,2402.81,2022-05-05,164 6th Pass,Apple Pay,shipped
1708,108,280,21,293.92,4975.45,2020-01-30,4 Manitowish Junction,PayPal,delivered
1709,300,447,75,109.03,2549.47,2021-11-27,02 American Ash Avenue,credit card,delivered
1710,332,25,36,313.96,1331.86,2021-02-20,71224 Mosinee Plaza,Apple Pay,delivered
1711,282,779,96,51.27,6523.57,2020-07-20,474 Bobwhite Point,Apple Pay,pending
1712,428,642,50,692.95,5055.27,2021-11-01,44 Ridge Oak Junction,credit card,delivered
1713,349,265,89,712.54,3866.53,2022-10-27,6 Claremont Place,credit card,pending
1714,371,697,38,173.04,2059.07,2021-05-29,97608 Fieldstone Road,credit card,delivered
1715,652,418,97,308.09,9464.84,2021-05-17,5 Northview Way,PayPal,processing
1716,947,26,10,612.27,7200.45,2021-03-18,7 Donald Street,credit card,delivered
1717,686,981,33,187.37,6248.24,2021-02-11,15 Twin Pines Drive,PayPal,shipped
1718,976,670,55,853.47,7806.17,2021-07-22,754 Scott Place,credit card,processing
1719,862,594,88,161.64,109.8,2022-02-03,25 Arapahoe Court,PayPal,pending
1720,488,410,26,402.35,2291.43,2021-07-22,66495 Kedzie Court,credit card,pending
1721,168,669,55,441.71,3375.55,2020-05-20,9 Bartillon Place,credit card,delivered
1722,435,475,68,72.65,7155.4,2021-08-09,024 Killdeer Point,PayPal,processing
1723,145,491,44,384.74,7534.66,2021-06-13,9538 Lyons Circle,credit card,pending
1724,218,469,10,618.47,8513.2,2020-10-30,04422 Barby Terrace,Apple Pay,processing
1725,404,177,63,875.24,7880.79,2020-11-21,225 Sutherland Plaza,Apple Pay,shipped
1726,350,679,42,341.29,6222.11,2022-01-11,35772 Aberg Center,credit card,delivered
1727,579,947,65,125.5,7667.31,2021-08-15,64 Menomonie Junction,credit card,delivered
1728,367,777,55,704.71,6568.92,2020-06-12,080 Sage Way,Apple Pay,shipped
1729,997,967,61,564.2,5911.25,2022-03-05,5 Vermont Park,PayPal,processing
1730,618,538,36,68.11,1229.75,2022-03-11,542 Gateway Lane,PayPal,delivered
1731,775,896,39,364.99,713.94,2022-10-08,003 Golf View Plaza,Apple Pay,processing
1732,805,956,33,608.88,7749.8,2020-11-02,608 Messerschmidt Crossing,Apple Pay,delivered
1733,500,806,36,73.75,2452.13,2020-07-25,37 Badeau Point,credit card,processing
1734,669,168,5,291.52,1331.07,2020-01-08,544 Golf Course Lane,credit card,delivered
1735,78,705,60,382.37,9895.43,2020-02-02,3252 Boyd Pass,credit card,delivered
1736,839,519,22,201.3,8147.24,2021-05-18,57 Reindahl Alley,PayPal,shipped
1737,828,647,13,395.98,9726.44,2020-08-30,92005 Hollow Ridge Circle,credit card,delivered
1738,169,699,23,929.32,3547.26,2022-04-26,0009 Riverside Crossing,Apple Pay,pending
1739,849,849,77,634.52,9034.79,2021-02-23,21125 Troy Parkway,PayPal,shipped
1740,129,338,46,781.83,3178.69,2021-01-18,22831 Clyde Gallagher Hill,credit card,delivered
